"","r","med4"
"387",120.625,0.403205886776252
"388",120.9375,0.400956443067871
"389",121.25,0.398768349368032
"390",121.5625,0.396645783568877
"391",121.875,0.394580693882211
"392",122.1875,0.392572111772026
"393",122.5,0.390627634367762
"394",122.8125,0.388736823717651
"395",123.125,0.386898061170988
"396",123.4375,0.385115412554698
"397",123.75,0.38338271960333
"398",124.0625,0.3816957792432
"399",124.375,0.380055523181449
"400",124.6875,0.378459181818796
"401",125,0.376900653628558
"402",125.3125,0.375378396245094
"403",125.625,0.373891683514312
"404",125.9375,0.372433436229994
"405",126.25,0.371000584478125
"406",126.5625,0.36959253215484
"407",126.875,0.36820251578432
"408",127.1875,0.366827116034725
"409",127.5,0.365463313645535
"410",127.8125,0.364106435844244
"411",128.125,0.362752625880798
"412",128.4375,0.36139751571098
"413",128.75,0.360036561611714
"414",129.0625,0.358666651847764
"415",129.375,0.357283249286229
"416",129.6875,0.355879822376531
"417",130,0.35445523886818
"418",130.3125,0.353005815032127
"419",130.625,0.35152147989446
"420",130.9375,0.350003710470622
"421",131.25,0.348449108537726
"422",131.5625,0.346847893018796
"423",131.875,0.345199429319424
"424",132.1875,0.343502639373238
"425",132.5,0.341749262412876
"426",132.8125,0.339934533306639
"427",133.125,0.338060771165144
"428",133.4375,0.336122344463776
"429",133.75,0.334108636017309
"430",134.0625,0.332026257579792
"431",134.375,0.329872506290171
"432",134.6875,0.327631473898014
"433",135,0.325312864603132
"434",135.3125,0.322915033719932
"435",135.625,0.320425468033891
"436",135.9375,0.317847891325736
"437",136.25,0.31518492013227
"438",136.5625,0.312428148042432
"439",136.875,0.309574528946493
"440",137.1875,0.30663124601323
"441",137.5,0.303594362219225
"442",137.8125,0.300453974212335
"443",138.125,0.297221746793947
"444",138.4375,0.293897342142927
"445",138.75,0.290467192410582
"446",139.0625,0.286944427615024
"447",139.375,0.283330219928131
"448",139.6875,0.279616210866808
"449",140,0.275808666282406
"450",140.3125,0.271912730834257
"451",140.625,0.267924821051812
"452",140.9375,0.263845684969415
"453",141.25,0.259683502141885
"454",141.5625,0.255438579324041
"455",141.875,0.251108288742379
"456",142.1875,0.246702474852059
"457",142.5,0.24222362463077
"458",142.8125,0.237669803050451
"459",143.125,0.233049558657954
"460",143.4375,0.228366311427115
"461",143.75,0.223622191277723
"462",144.0625,0.218822473960161
"463",144.375,0.213971377114307
"464",144.6875,0.20907339288675
"465",145,0.204133843210457
"466",145.3125,0.199155748001792
"467",145.625,0.1941439857777
"468",145.9375,0.189107656338993
"469",146.25,0.184046398239626
"470",146.5625,0.178964184155625
"471",146.875,0.173875290013869
"472",147.1875,0.168776263883194
"473",147.5,0.163670237145787
"474",147.8125,0.158571300157816
"475",148.125,0.153480011221995
"476",148.4375,0.148395428175335
"477",148.75,0.14332922572646
"478",149.0625,0.138289898413747
"479",149.375,0.133270325285833
"480",149.6875,0.128277636659666
"481",150,0.123331956254462
"482",150.3125,0.1184180668632
"483",150.625,0.113539142330612
"484",150.9375,0.108722679306543
"485",151.25,0.103951261959114
"486",151.5625,0.0992251284678663
"487",151.875,0.0945663679994425
"488",152.1875,0.0899695770656996
"489",152.5,0.0854268524021371
"490",152.8125,0.0809532030112556
"491",153.125,0.0765580696116834
"492",153.4375,0.072224153205781
"493",153.75,0.0679580729953913
"494",154.0625,0.0637862694909875
"495",154.375,0.0596811827708299
"496",154.6875,0.0556439973182991
"497",155,0.051707958906514
"498",155.3125,0.0478464077122841
"499",155.625,0.0440562057914108
"500",155.9375,0.0403615619546489
"501",156.25,0.0367531845333246
"502",156.5625,0.0332181398469232
"503",156.875,0.0297710305836091
"504",157.1875,0.0264207891966371
"505",157.5,0.0231445473758238
"506",157.8125,0.0199471025840271
"507",158.125,0.0168557756888732
"508",158.4375,0.013837968253113
"509",158.75,0.0108932677981318
"510",159.0625,0.0080535426833025
"511",159.375,0.00529034908664874
"512",159.6875,0.00259857913751919
"513",160,0
