"","r","med2"
"185",57.5,0.936242400634772
"186",57.8125,0.933258876841937
"187",58.125,0.930286316027029
"188",58.4375,0.927319322635606
"189",58.75,0.924356807274607
"190",59.0625,0.921389499630472
"191",59.375,0.918417135323959
"192",59.6875,0.915425610596958
"193",60,0.912416535809785
"194",60.3125,0.909372179678292
"195",60.625,0.90629485533391
"196",60.9375,0.903165399695051
"197",61.25,0.899985624557273
"198",61.5625,0.896736804621128
"199",61.875,0.893419440661678
"200",62.1875,0.890017128544609
"201",62.5,0.88652808779188
"202",62.8125,0.882940190500904
"203",63.125,0.879248371272374
"204",63.4375,0.875446635472586
"205",63.75,0.871525722544684
"206",64.0625,0.867487368412909
"207",64.375,0.863317421061643
"208",64.6875,0.859026540026864
"209",65,0.854595307905478
"210",65.3125,0.850043976747503
"211",65.625,0.845347903493294
"212",65.9375,0.840536987062066
"213",66.25,0.835581881915315
"214",66.5625,0.830520442163904
"215",66.875,0.825322890642679
"216",67.1875,0.820028436923154
"217",67.5,0.81461573140889
"218",67.8125,0.809117802302738
"219",68.125,0.803523933427108
"220",68.4375,0.797861245224682
"221",68.75,0.792128754152905
"222",69.0625,0.786348490407524
"223",69.375,0.780527638634507
"224",69.6875,0.774684470454747
"225",70,0.76883216103275
"226",70.3125,0.762987007664712
"227",70.625,0.757165466682939
"228",70.9375,0.751384005958874
"229",71.25,0.745659235005206
"230",71.5625,0.740010178308186
"231",71.875,0.734450195818464
"232",72.1875,0.729003353037589
"233",72.5,0.723676254914745
"234",72.8125,0.718500430768901
"235",73.125,0.713472317190843
"236",73.4375,0.708633099318879
"237",73.75,0.703968932902685
"238",74.0625,0.699523451370686
"239",74.375,0.695280360434864
"240",74.6875,0.691279682874638
"241",75,0.68750598170439
"242",75.3125,0.683992072704216
"243",75.625,0.680725623948194
"244",75.9375,0.677729451184214
"245",76.25,0.674996108966845
"246",76.5625,0.672536354039794
"247",76.875,0.670348825103432
"248",77.1875,0.668431029124651
"249",77.5,0.666788221950362
"250",77.8125,0.665404418646735
"251",78.125,0.664291322860762
"252",78.4375,0.663420184221194
"253",78.75,0.662808291561655
"254",79.0625,0.662415781694617
"255",79.375,0.662264028438431
"256",79.6875,0.6623045330282
"257",80,0.662560714731352
"258",80.3125,0.662980241794687
"259",80.625,0.663581173026358
"260",80.9375,0.664316600417487
"261",81.25,0.665192872530595
"262",81.5625,0.666172966386108
"263",81.875,0.667252378775489
"264",82.1875,0.668402110247914
"265",82.5,0.669610029739788
"266",82.8125,0.670852975244998
"267",83.125,0.672114613783153
"268",83.4375,0.673375270536995
"269",83.75,0.674617829289229
"270",84.0625,0.675823738151529
"271",84.375,0.676978322008176
"272",84.6875,0.678061902953281
"273",85,0.679065124433526
"274",85.3125,0.679965149781229
"275",85.625,0.680760362431002
"276",85.9375,0.681423018975352
"277",86.25,0.681961146877154
"278",86.5625,0.682340669035157
"279",86.875,0.682580330605973
"280",87.1875,0.682639519304965
"281",87.5,0.682544425382445
"282",87.8125,0.682257150498555
"283",88.125,0.68180154748692
"284",88.4375,0.68114659929781
"285",88.75,0.680312156695437
"286",89.0625,0.679275227747427
"287",89.375,0.678050365255757
"288",89.6875,0.676623372585331
"289",90,0.67500255515715
"290",90.3125,0.673182980497462
"291",90.625,0.671166079676138
"292",90.9375,0.66895641249573
"293",91.25,0.666548212366303
"294",91.5625,0.66395555757599
"295",91.875,0.661165455461654
"296",92.1875,0.658201338646009
"297",92.5,0.655043258193184
"298",92.8125,0.651723630067581
"299",93.125,0.648216131659449
"300",93.4375,0.644561543825172
"301",93.75,0.640728088023636
"302",94.0625,0.636761472861046
"303",94.375,0.632633283826227
"304",94.6875,0.628384629694735
"305",95,0.623996713999291
"306",95.3125,0.619502959580689
"307",95.625,0.614894786578786
"308",95.9375,0.610198802635567
"309",96.25,0.605415608174724
"310",96.5625,0.600566187493404
"311",96.875,0.595658825660942
"312",97.1875,0.590710395254866
"313",97.5,0.585734898081025
"314",97.8125,0.580746903269743
"315",98.125,0.575763711732059
"316",98.4375,0.570799644870805
"317",98.75,0.565872497859596
"318",99.0625,0.560998570366527
"319",99.375,0.556193063385303
"320",99.6875,0.551476546757971
"321",100,0.546858397590498
"322",100.3125,0.542365685761363
"323",100.625,0.537999328927598
"324",100.9375,0.533793238742821
"325",101.25,0.52974083274857
"326",101.5625,0.525877240000883
"327",101.875,0.522193682427525
"328",102.1875,0.518722113356016
"329",102.5,0.515453828700344
"330",102.8125,0.512414478265476
"331",103.125,0.509597427969186
"332",103.4375,0.507019398150612
"333",103.75,0.504677405425233
"334",104.0625,0.502577303588249
"335",104.375,0.500720803616748
"336",104.6875,0.499101795983764
"337",105,0.497727102009172
"338",105.3125,0.496578494361126
"339",105.625,0.495667642760314
"340",105.9375,0.494965031697866
"341",106.25,0.494486236386847
"342",106.5625,0.494192242043624
"343",106.875,0.494100953109365
"344",107.1875,0.494166510799098
"345",107.5,0.494407037046999
"346",107.8125,0.494775424654404
"347",108.125,0.495280816671912
"348",108.4375,0.495884486043278
"349",108.75,0.49658443080031
"350",109.0625,0.497350162610065
"351",109.375,0.49817114823072
"352",109.6875,0.499023314288453
"353",110,0.499891032532315
"354",110.3125,0.500754534536761
"355",110.625,0.501596691314736
"356",110.9375,0.502399844525933
"357",111.25,0.503148850117557
"358",111.5625,0.503826081425768
"359",111.875,0.504421502647803
"360",112.1875,0.504915741895611
"361",112.5,0.505306409213759
"362",112.8125,0.505571065849419
"363",113.125,0.505716742126228
"364",113.4375,0.505717175756941
"365",113.75,0.505589709725264
"366",114.0625,0.505304122799644
"367",114.375,0.504886666010666
"368",114.6875,0.504307733585543
"369",115,0.503595952593616
"370",115.3125,0.502729200680882
"371",115.625,0.501732628530427
"372",115.9375,0.500593417469471
"373",116.25,0.499332617698161
"374",116.5625,0.497946122248406
"375",116.875,0.496450820964834
"376",117.1875,0.494849985703957
"377",117.5,0.493156736443996
"378",117.8125,0.491379845566269
"379",118.125,0.489529357371414
"380",118.4375,0.487617355929103
"381",118.75,0.485651642913895
"382",119.0625,0.483645368806446
"383",119.375,0.481604897175792
"384",119.6875,0.479542394355134
"385",120,0.477463407030449
"386",120.3125,0.47537748777283
"387",120.625,0.473289675559328
"388",120.9375,0.471205885810557
"389",121.25,0.469130543941266
"390",121.5625,0.467065783040528
"391",121.875,0.465014424110722
"392",122.1875,0.462975700720785
"393",122.5,0.460949775067699
"394",122.8125,0.458933804227261
"395",123.125,0.456924858010374
"396",123.4375,0.454918403552506
"397",123.75,0.452908711180351
"398",124.0625,0.450889503137589
"399",124.375,0.448853205088456
"400",124.6875,0.446791336751581
"401",125,0.444695980307922
"402",125.3125,0.442555669235698
"403",125.625,0.440364036863067
"404",125.9375,0.43810562674576
"405",126.25,0.43577773567008
"406",126.5625,0.433359819674009
"407",126.875,0.430854984135609
"408",127.1875,0.428236541967448
"409",127.5,0.425515403221109
"410",127.8125,0.422657859859621
"411",128.125,0.41968239660691
"412",128.4375,0.416553434991436
"413",128.75,0.413291070528653
"414",129.0625,0.409863955882178
"415",129.375,0.406289749261965
"416",129.6875,0.402544074448767
"417",130,0.398641094915188
"418",130.3125,0.39456476016591
"419",130.625,0.390325042934048
"420",130.9375,0.385914995384268
"421",131.25,0.381340133568219
"422",131.5625,0.376602744946862
"423",131.875,0.371704087852712
"424",132.1875,0.366655146040652
"425",132.5,0.361453583378997
"426",132.8125,0.356117884322648
"427",133.125,0.350643210138315
"428",133.4375,0.34505375243845
"429",133.75,0.339343622193178
"430",134.0625,0.333540427436041
"431",134.375,0.327638945793745
"432",134.6875,0.321667238408975
"433",135,0.315623554953286
"434",135.3125,0.309532328156487
"435",135.625,0.303398375302083
"436",135.9375,0.29723984374245
"437",136.25,0.291066918933961
"438",136.5625,0.284893109052571
"439",136.875,0.278731279922966
"440",137.1875,0.272592048660031
"441",137.5,0.266488327034401
"442",137.8125,0.260429567199198
"443",138.125,0.254426314736331
"444",138.4375,0.248488447810597
"445",138.75,0.242622097357817
"446",139.0625,0.236838929266435
"447",139.375,0.231139078852716
"448",139.6875,0.225537063292372
"449",140,0.220025969110065
"450",140.3125,0.21462389040178
"451",140.625,0.209316354931683
"452",140.9375,0.204125411920999
"453",141.25,0.199029036835356
"454",141.5625,0.194053284138261
"455",141.875,0.189171191401543
"456",142.1875,0.184406121737564
"457",142.5,0.179733776294859
"458",142.8125,0.175171273418241
"459",143.125,0.170698768696039
"460",143.4375,0.166326922125242
"461",143.75,0.162040546180592
"462",144.0625,0.15784436332762
"463",144.375,0.15372778456418
"464",144.6875,0.149690324281992
"465",145,0.145725751042946
"466",145.3125,0.141829202298322
"467",145.625,0.137998460480394
"468",145.9375,0.13422511843834
"469",146.25,0.130510601595471
"470",146.5625,0.126843703452855
"471",146.875,0.123229160936281
"472",147.1875,0.119653554497879
"473",147.5,0.116124694861376
"474",147.8125,0.112627324051171
"475",148.125,0.109172223110873
"476",148.4375,0.105743026913005
"477",148.75,0.102351741449994
"478",149.0625,0.098983357049226
"479",149.375,0.0956483742338272
"480",149.6875,0.0923351914020989
"481",150,0.0890522088980525
"482",150.3125,0.0857910053425698
"483",150.625,0.0825578713382163
"484",150.9375,0.0793475225906257
"485",151.25,0.0761639120949836
"486",151.5625,0.0730050320008128
"487",151.875,0.0698720771096821
"488",152.1875,0.0667666257681746
"489",152.5,0.0636865334978162
"490",152.8125,0.0606374254019495
"491",153.125,0.0576131113568987
"492",153.4375,0.0546238499459663
"493",153.75,0.0516586089853863
"494",154.0625,0.0487329660092017
"495",154.375,0.045830193354634
"496",154.6875,0.0429719435342232
"497",155,0.0401349752475496
"498",155.3125,0.0373476268894709
"499",155.625,0.0345822890410858
"500",155.9375,0.0318662192186276
"501",156.25,0.0291755045735092
"502",156.5625,0.0265330696871331
"503",156.875,0.0239194943696597
"504",157.1875,0.0213525483504613
"505",157.5,0.0188181117310318
"506",157.8125,0.0163279913796746
"507",158.125,0.013874165584957
"508",158.4375,0.0114616996134912
"509",158.75,0.00908944066135095
"510",159.0625,0.0067549750996867
"511",159.375,0.00446474881951638
"512",159.6875,0.00220818275597967
"513",160,0
