,smallcell1 vs. smallcell1,smallcell1 vs. smallcell2,smallcell2 vs. smallcell1,smallcell2 vs. smallcell2
213,0.033042905097932236,2.231678543435148,2.231678543435148,1.2526708762858186e-07
214,0.03151100334734773,2.2332497783711633,2.233249778371164,7.375485349542797e-08
215,0.03002771873838015,2.2348013948515497,2.2348013948515497,4.2569208341352705e-08
216,0.028601083548144966,2.2362714709243248,2.2362714709243243,2.423026577922624e-08
217,0.027239627097412206,2.237607711559223,2.2376077115592232,1.3716820610633728e-08
218,0.025944770640605845,2.2387894499008407,2.2387894499008407,7.604920515878288e-09
219,0.02471918999831573,2.2398087237182667,2.2398087237182667,4.128698634450573e-09
220,0.023563489308027555,2.240673764656657,2.240673764656657,2.1946356478037602e-09
221,0.022479751324554865,2.241402330558015,2.2414023305580155,1.1658111021874974e-09
222,0.021460893631717298,2.24203876438771,2.24203876438771,6.095943924336656e-10
223,0.020499760729002777,2.2426290231814137,2.2426290231814137,3.1171056160197005e-10
224,0.019589166529650256,2.243219620782341,2.2432196207823414,1.558791261672479e-10
225,0.01872178904734145,2.2438574528632027,2.243857452863202,7.683232337265358e-11
226,0.01789021946808839,2.2445895363055794,2.2445895363055794,3.797004930035824e-11
227,0.017084447956177976,2.245442850871365,2.245442850871365,1.83148146221204e-11
228,0.01629817493545465,2.246434737207189,2.246434737207189,8.62539574026713e-12
229,0.015526615333815875,2.247568909694122,2.247568909694122,3.967321487936885e-12
230,0.014767499322637235,2.2488389290909137,2.2488389290909137,1.833355102831669e-12
231,0.014019498089463761,2.2502102459921085,2.250210245992108,8.354788075518714e-13
232,0.013283502894744496,2.251636834662386,2.251636834662386,3.7083061890244296e-13
233,0.012562291688271528,2.2530636978309166,2.253063697830916,1.604925170406426e-13
234,0.011860149325277534,2.2544249027724796,2.2544249027724796,6.833670289701944e-14
235,0.011183562186268625,2.2556359680475038,2.2556359680475038,2.95508301886741e-14
236,0.010536157056986184,2.256627894349309,2.256627894349309,1.23071089020208e-14
237,0.0099225069861318,2.25733001837551,2.25733001837551,4.992885249776757e-15
238,0.009346430390773935,2.2576774859108784,2.2576774859108784,2.015275903196722e-15
