,smallcell1 vs. smallcell1,smallcell1 vs. largecell,smallcell1 vs. smallcell2,largecell vs. smallcell1,largecell vs. largecell,largecell vs. smallcell2,smallcell2 vs. smallcell1,smallcell2 vs. largecell,smallcell2 vs. smallcell2
30,1.0096047909035881,6.311301980528946e-16,1.0097655561290029,2.748382018055083e-16,2.7530849048493603e-16,1.3286951537955677e-16,1.0097655561290024,6.121645841636584e-16,1.0096047909035917
31,1.0096400328777682,9.211157267584462e-17,1.0097303141548224,2.8612563554817375e-16,9.563158277555772e-16,4.4290856251479483e-16,1.0097303141548222,6.673602619463999e-16,1.009640032877772
32,1.0096603524146446,3.2785295007060227e-16,1.009709994617945,6.970179300398362e-16,4.696702848901239e-17,6.694765767740818e-16,1.0097099946179453,9.62627295656674e-16,1.0096603524146477
33,1.0096716637682712,5.401148555900819e-16,1.0096986832643196,1.6596985445882346e-16,1.1071680427814679e-15,3.5133124198939036e-16,1.0096986832643196,6.276308533768048e-16,1.009671663768274
34,1.009677907602522,8.20056214374661e-16,1.009692439430069,2.225893951934782e-16,4.973192471940083e-16,3.800919544774609e-16,1.0096924394300693,4.764280552405111e-16,1.0096779076025253
35,1.0096813504683166,4.469128423989709e-16,1.0096889965642744,3.131788410949328e-17,6.428337854484767e-16,1.2527153643797314e-16,1.0096889965642741,4.401383611027501e-16,1.0096813504683197
36,1.009683206232755,5.670323158715383e-16,1.0096871407998356,5.540677386643585e-16,5.816296665958345e-16,4.555398962561184e-16,1.0096871407998356,4.1618258147308623e-16,1.0096832062327579
37,1.0096841837073192,6.370338545440799e-16,1.0096861633252725,1.0718383306535338e-17,0.0,5.876890817633639e-16,1.009686163325272,7.078153939378666e-17,1.009684183707322
38,1.0096846761507756,3.647660223953153e-16,1.009685670881815,3.999550814516242e-16,1.4747376296060597e-16,4.351441405079332e-16,1.009685670881815,6.079433706588588e-17,1.0096846761507794
39,1.0096849278716025,0.0,1.009685419160988,0.0,2.393441889666211e-16,4.4508898015573556e-17,1.0096854191609879,1.7803559206229423e-16,1.009684927871606
40,1.009685055054386,2.1128730892605018e-16,1.0096852919782053,0.0,7.932117024553585e-16,3.526317471197489e-16,1.0096852919782051,3.3969044740618745e-16,1.0096850550543897
41,1.0096851177407498,0.0,1.0096852292918412,0.0,6.9355995773539e-16,5.925884512890129e-16,1.0096852292918415,1.2436553415989874e-16,1.0096851177407535
42,1.009685147875297,2.9838904953741525e-16,1.0096851991572953,0.0,1.8631010752809937e-16,2.335114432420534e-19,1.0096851991572955,2.9188930405252256e-19,1.0096851478753006
43,1.0096851615985776,6.163709157148985e-16,1.0096851854340145,6.168880246557374e-17,2.528522304909179e-17,1.575629770329931e-16,1.0096851854340145,1.0966898216102001e-16,1.0096851615985813
44,1.0096851681209624,1.6653563098781783e-16,1.0096851789116286,4.636847593372785e-16,3.0655903763443927e-16,2.3510733689693336e-16,1.0096851789116288,0.0,1.0096851681209666
45,1.0096851711367398,1.1856412927876207e-16,1.009685175895852,1.778461939181431e-16,0.0,1.2541731753309468e-16,1.009685175895852,0.0,1.0096851711367438
46,1.0096851724937075,0.0,1.0096851745388837,0.0,9.516654434840535e-17,5.914666575001698e-17,1.0096851745388837,7.443919210594519e-16,1.009685172493712
47,1.0096851730834189,1.726969581388388e-16,1.009685173949173,0.0,2.403534126843773e-18,3.6349990700069676e-16,1.0096851739491728,7.543888155093079e-16,1.0096851730834229
48,1.0096851733319114,2.3203826317290576e-17,1.0096851737006802,0.0,0.0,2.228888643335815e-16,1.0096851737006802,3.9708272632275086e-16,1.0096851733319159
49,1.0096851734400218,1.7050868985947259e-16,1.0096851735925698,4.128080758538565e-17,1.1303254289644478e-16,3.661495241359518e-16,1.0096851735925698,8.699017402231891e-16,1.0096851734400263
50,1.009685173485631,0.0,1.0096851735469605,0.0,0.0,9.256485360301805e-17,1.00968517354696,2.7216668326873647e-16,1.009685173485635
51,1.0096851735043064,1.5147779280969166e-16,1.009685173528285,9.461063450908763e-18,1.5814550895098222e-16,5.175407273001838e-16,1.0096851735282852,0.0,1.0096851735043109
52,1.0096851735116157,7.559526639324351e-17,1.0096851735209758,8.282111977358549e-18,0.0,1.118365044941361e-16,1.0096851735209755,0.0,1.00968517351162
53,1.0096851735144732,2.2227059640417143e-16,1.0096851735181178,1.0191658723784022e-16,3.3801729692048618e-16,1.9504148634870308e-16,1.0096851735181178,0.0,1.0096851735144772
54,1.009685173515608,4.214730612898759e-17,1.009685173516984,0.0,0.0,3.3519292875123535e-16,1.0096851735169838,3.3717844903190075e-16,1.0096851735156116
55,1.0096851735160435,0.0,1.0096851735165486,4.354571021621162e-17,0.0,4.804585084159256e-16,1.0096851735165486,1.5547616789657363e-16,1.0096851735160475
56,1.0096851735162053,7.396574031038395e-17,1.009685173516387,0.0,1.3490356464516298e-17,5.2576260216280636e-17,1.009685173516387,9.862098708051194e-17,1.0096851735162087
57,1.0096851735162624,1.9863136009375657e-16,1.0096851735163301,0.0,3.159092981273812e-17,1.8420879086663084e-16,1.0096851735163301,3.5312241794445613e-16,1.0096851735162655
58,1.0096851735162835,5.471352985307435e-17,1.0096851735163102,0.0,8.322624675175043e-17,5.866295304463706e-16,1.0096851735163102,3.716925611094995e-16,1.0096851735162862
59,1.0096851735162915,0.0,1.0096851735163026,0.0,0.0,3.466535240852821e-16,1.0096851735163024,2.3786401258195935e-16,1.009685173516294
60,1.009685173516295,1.1552604732732404e-16,1.0096851735163002,1.898643028218042e-16,0.0,3.579620135281195e-16,1.0096851735163002,3.0806945953953074e-16,1.0096851735162966
61,1.0096851735162962,0.0,1.0096851735162995,9.664090091425539e-19,8.121762842300344e-17,1.5046551894292276e-16,1.0096851735162995,5.3376536344782765e-17,1.0096851735162975
62,1.0096851735162964,0.0,1.009685173516299,1.4215137674623655e-17,4.1291934613355396e-16,2.401950158479633e-16,1.009685173516299,1.9199220994815886e-16,1.0096851735162973
63,1.0096851735162973,4.4146994471210715e-16,1.009685173516299,0.0,1.8672747125702184e-16,2.0960264466817277e-16,1.0096851735162988,5.647376787104352e-17,1.0096851735162973
64,1.0096851735162977,8.111418296102943e-17,1.0096851735162993,8.6810958731434e-17,7.864217655525735e-17,2.276980394368876e-16,1.009685173516299,5.274975748391347e-16,1.0096851735162973
65,1.009685173516298,2.4198866229985614e-16,1.0096851735162993,3.632874439701812e-17,0.0,2.298790808341835e-16,1.0096851735162993,2.84338369594111e-16,1.009685173516297
66,1.0096851735162984,2.4578765899637427e-18,1.0096851735162995,1.3997593740518654e-16,3.856513438277204e-17,2.652046152705906e-16,1.0096851735162995,6.220879377513297e-16,1.0096851735162975
67,1.0096851735162986,3.41127042504974e-16,1.0096851735162995,0.0,1.0233321147299185e-16,5.21603599638177e-16,1.0096851735162995,2.1629010450916965e-16,1.0096851735162977
68,1.0096851735162995,0.0,1.0096851735162997,3.061846759757424e-17,1.623530970435408e-16,4.399148215824347e-16,1.0096851735162997,8.164924692686464e-17,1.009685173516298
69,1.0096851735162997,1.327840370780879e-16,1.0096851735163,6.654795064797904e-17,1.3765267218500855e-16,2.0676085604449466e-16,1.0096851735163,0.0,1.0096851735162977
70,1.0096851735163002,4.2821953239182707e-16,1.0096851735163,0.0,4.861747785044361e-16,1.9213870871732633e-16,1.0096851735163,1.8668195908778346e-16,1.0096851735162982
71,1.0096851735163004,1.3603011233812524e-16,1.0096851735163002,0.0,6.500820323428596e-16,1.194540288183613e-16,1.0096851735163002,4.600995503603434e-16,1.009685173516298
72,1.009685173516301,7.614577222040479e-17,1.009685173516301,2.0148275352145126e-16,3.4459893949359687e-16,5.0763848146936535e-17,1.009685173516301,6.081543682211669e-17,1.0096851735162993
73,1.0096851735163017,0.0,1.0096851735163013,0.0,5.161484382136517e-16,3.6141047453700053e-16,1.0096851735163013,8.469615085376845e-17,1.0096851735162997
74,1.009685173516302,9.068823192535258e-17,1.0096851735163022,0.0,1.8523111459367074e-16,7.25654390351793e-17,1.0096851735163024,9.06882319253526e-17,1.0096851735163004
75,1.0096851735163028,5.816084686791025e-17,1.0096851735163026,5.816084686791025e-17,9.637782312455358e-16,7.754779582388034e-17,1.0096851735163026,3.1973159586971396e-17,1.0096851735163013
76,1.0096851735163033,0.0,1.0096851735163037,0.0,1.0664315666740827e-16,3.244896408939231e-16,1.0096851735163035,1.998174952351246e-16,1.009685173516302
77,1.0096851735163044,0.0,1.0096851735163042,0.0,5.298614938079577e-16,3.480140703114933e-16,1.0096851735163042,1.354695882662475e-16,1.0096851735163033
78,1.0096851735163048,1.9065554605333194e-16,1.0096851735163053,1.436478934965737e-16,1.5115813347367915e-16,3.5519955802460174e-16,1.0096851735163053,1.5409021005971644e-16,1.009685173516304
79,1.009685173516305,3.250481892326958e-16,1.0096851735163055,7.213167332405456e-17,3.822195281634232e-16,5.467039618885896e-16,1.0096851735163057,1.7191566382849191e-16,1.0096851735163048
80,1.0096851735163055,1.4800395735900887e-17,1.0096851735163062,0.0,2.9819505156114207e-16,2.359267834900767e-16,1.009685173516306,3.2889768302001978e-18,1.0096851735163053
81,1.0096851735163062,2.450834883505632e-16,1.0096851735163066,9.784388444791338e-17,2.0928738635597274e-16,7.28278975397727e-18,1.0096851735163066,2.1848369261931806e-17,1.0096851735163057
82,1.0096851735163062,0.0,1.0096851735163068,1.9903682844404624e-16,2.9056854124162045e-16,9.464689812261835e-17,1.0096851735163068,2.3037496081843257e-16,1.0096851735163062
83,1.0096851735163064,7.024322203406088e-17,1.0096851735163068,1.4048644406812176e-16,0.0,2.986520144530949e-16,1.0096851735163068,2.8221460098847956e-16,1.0096851735163066
84,1.0096851735163062,0.0,1.009685173516307,2.917683617142229e-16,2.5537672524587273e-16,1.6524144758670122e-16,1.0096851735163068,3.4743224823488e-16,1.0096851735163066
85,1.0096851735163055,2.83058962462786e-16,1.009685173516307,6.2733931801228e-18,0.0,3.405072073793596e-16,1.0096851735163068,3.7741194995038134e-16,1.0096851735163066
86,1.0096851735163057,0.0,1.0096851735163064,1.3282962007875851e-17,3.8976405204629193e-16,2.9401781793278664e-17,1.0096851735163062,9.138893783003265e-17,1.0096851735163064
87,1.0096851735163053,7.533831021396792e-17,1.0096851735163062,1.1382441926856495e-16,3.734386516278462e-16,1.2165070666059713e-16,1.009685173516306,2.1199626375306556e-17,1.0096851735163062
88,1.0096851735163046,1.469975090729562e-16,1.0096851735163055,7.879102274733614e-17,0.0,1.8462893104300494e-16,1.0096851735163055,0.0,1.0096851735163057
89,1.0096851735163037,1.6797414387254956e-16,1.0096851735163048,5.599138129084985e-17,7.258421053590474e-17,2.022229433506426e-16,1.0096851735163046,3.636501333377823e-17,1.009685173516305
90,1.0096851735163035,1.1766796452954815e-17,1.0096851735163042,1.0716984687255955e-16,3.6534416336726276e-17,8.975047017519164e-17,1.0096851735163042,1.830390559348521e-17,1.0096851735163044
91,1.0096851735163026,8.601930149997432e-17,1.0096851735163033,0.0,1.415513601988495e-17,3.89387586170751e-16,1.0096851735163033,2.1598192889909447e-16,1.009685173516304
92,1.009685173516302,0.0,1.0096851735163028,1.115295606117221e-16,8.384117634730684e-17,1.0723523854167595e-16,1.0096851735163026,3.0598033690310493e-16,1.009685173516303
93,1.0096851735163015,3.419710640565406e-16,1.0096851735163024,7.599356979034236e-17,2.637082371692606e-16,1.230401881605788e-16,1.0096851735163024,3.365682813217246e-16,1.0096851735163026
94,1.009685173516301,2.0096896058836718e-16,1.009685173516302,0.0,0.0,4.670431800927117e-16,1.0096851735163017,1.3073721145365508e-16,1.0096851735163024
95,1.0096851735163004,6.396873452388006e-18,1.0096851735163013,0.0,3.881040013621629e-16,2.438956310427042e-16,1.0096851735163013,1.256373740813388e-16,1.009685173516302
96,1.0096851735163002,1.2379831217177324e-16,1.009685173516301,5.250923532939878e-17,3.8035864556231964e-17,2.251103617992645e-16,1.009685173516301,1.4002462754506342e-16,1.0096851735163013
97,1.0096851735163002,2.8465149037884756e-17,1.0096851735163008,0.0,1.7873827117299814e-16,2.491523785345295e-16,1.0096851735163006,2.705835647659809e-16,1.0096851735163013
98,1.0096851735163002,0.0,1.0096851735163008,0.0,1.597913750241124e-17,6.148065357878894e-17,1.0096851735163008,0.0,1.0096851735163008
99,1.0096851735163002,2.9997352821553833e-16,1.0096851735163006,4.308860458647403e-18,1.7181101005704415e-16,0.0,1.0096851735163006,8.102365224338875e-17,1.0096851735163006
100,1.0096851735163002,4.311342839546521e-17,1.0096851735163006,1.7470262534196247e-17,0.0,0.0,1.0096851735163004,5.823420844732078e-17,1.0096851735163004
101,1.0096851735163006,1.602910472092745e-16,1.0096851735163013,1.9503877772543345e-17,3.942678416910618e-18,2.1372139627903265e-17,1.0096851735163008,1.1612675961049206e-16,1.0096851735163006
102,1.0096851735163008,2.1129140238012205e-17,1.0096851735163013,0.0,1.6041402723076914e-16,0.0,1.0096851735163013,2.2118013343497136e-16,1.0096851735163008
103,1.0096851735163013,1.2214494938824822e-16,1.009685173516302,6.190215195401327e-17,6.673825757542054e-17,4.814611818645476e-17,1.009685173516302,4.089935585383589e-17,1.0096851735163008
104,1.0096851735163022,0.0,1.0096851735163024,2.3215008086404214e-18,2.877768532526334e-16,1.6980685445799568e-16,1.009685173516302,1.0131663469935197e-16,1.0096851735163015
105,1.0096851735163022,2.1982029592042703e-17,1.0096851735163026,0.0,1.759542296052641e-16,7.473481282020563e-17,1.0096851735163026,2.6376391614081463e-17,1.0096851735163015
106,1.0096851735163028,1.0067003848650182e-16,1.009685173516303,0.0,6.954762356951211e-17,3.35566794955006e-17,1.009685173516303,6.222687536312557e-17,1.0096851735163017
107,1.0096851735163033,3.639232952280395e-17,1.0096851735163035,0.0,1.2908307477295046e-16,4.852310603040527e-17,1.009685173516303,8.491543555320924e-17,1.0096851735163017
108,1.0096851735163037,7.286948364727018e-17,1.0096851735163033,0.0,0.0,0.0,1.0096851735163033,8.454159153276837e-17,1.009685173516302
109,1.0096851735163042,1.124695795225852e-17,1.0096851735163035,1.876420259462757e-16,1.8965771177187042e-17,0.0,1.0096851735163035,0.0,1.0096851735163022
110,1.0096851735163044,0.0,1.0096851735163042,2.6381243698874055e-17,1.0273355335892452e-16,0.0,1.009685173516304,4.844773670123725e-17,1.0096851735163026
111,1.0096851735163046,5.168586805122761e-17,1.0096851735163042,0.0,1.9089630903808183e-16,0.0,1.0096851735163042,7.986074740383155e-17,1.009685173516303
112,1.0096851735163048,6.739737504794234e-17,1.0096851735163044,0.0,7.486643176874681e-17,8.797258334939076e-17,1.0096851735163042,3.08628124521726e-17,1.009685173516303
113,1.0096851735163048,2.5515566414958916e-17,1.0096851735163044,0.0,1.7887076153930408e-16,1.3608302087978086e-17,1.0096851735163044,2.473204754074509e-16,1.0096851735163037
114,1.0096851735163048,3.3069086476174714e-16,1.0096851735163046,0.0,3.738992421502368e-17,1.298920271449995e-16,1.0096851735163046,2.460831122981636e-16,1.0096851735163035
115,1.0096851735163048,9.434087200399326e-17,1.0096851735163046,0.0,1.0312791710645743e-16,1.9744179488119822e-16,1.0096851735163046,1.2929184968794237e-16,1.0096851735163037
116,1.0096851735163046,1.3749349470213337e-16,1.0096851735163042,5.066599826669495e-17,1.024205238399009e-16,1.3188610646719731e-16,1.0096851735163044,3.055410993380742e-17,1.0096851735163033
117,1.0096851735163046,2.6255571905027404e-16,1.009685173516304,0.0,1.140884739003649e-16,3.394222178958647e-17,1.0096851735163037,2.1286105909283903e-16,1.0096851735163033
118,1.009685173516304,3.608151122719256e-16,1.0096851735163035,7.931939372708716e-18,1.068952767025198e-18,2.475940209570248e-16,1.0096851735163037,2.0155939446318605e-16,1.009685173516303
119,1.009685173516304,1.6059900591315653e-16,1.0096851735163035,2.1994786246103725e-17,1.6528833166218682e-16,1.9550921107647756e-17,1.0096851735163035,3.263177731782042e-16,1.009685173516303
120,1.0096851735163033,1.7194250223129872e-17,1.0096851735163035,9.005179039818079e-17,7.293284306301586e-17,4.585133392834633e-17,1.0096851735163033,2.6345137162287934e-16,1.009685173516303
121,1.0096851735163026,1.0776965990697333e-16,1.0096851735163028,1.9997043247439472e-17,0.0,1.2517188859782082e-16,1.0096851735163028,3.0478798844277633e-16,1.0096851735163026
122,1.0096851735163024,5.04557390117899e-17,1.0096851735163028,0.0,1.4787998127628484e-17,1.0258889160514136e-16,1.0096851735163026,0.0,1.0096851735163028
123,1.0096851735163017,1.7944713555812007e-18,1.0096851735163022,1.8440679811865895e-16,0.0,5.98157118527067e-19,1.0096851735163022,0.0,1.009685173516302
124,1.0096851735163013,5.629303492773733e-17,1.009685173516302,0.0,4.458345772835887e-17,9.228038477275542e-17,1.009685173516302,4.9010693197895326e-17,1.009685173516302
125,1.0096851735163008,2.423767401274715e-16,1.0096851735163015,2.6930748903052388e-17,4.215512279375618e-17,8.976916301017463e-17,1.0096851735163015,1.4363066081627943e-16,1.009685173516301
126,1.0096851735163006,3.4425936273082986e-17,1.0096851735163013,5.1638904409624485e-17,0.0,9.18024967282213e-17,1.0096851735163013,4.590124836411065e-17,1.009685173516301
127,1.0096851735163002,1.0603042061019211e-16,1.009685173516301,8.323552134687506e-17,1.4591852018656584e-17,1.8155238355197676e-16,1.0096851735163008,3.23041536349551e-16,1.009685173516301
128,1.0096851735162997,7.680928336108934e-18,1.0096851735163004,4.5197889492892314e-17,3.687633196523001e-18,1.7439078435814516e-16,1.0096851735163006,3.0643988217668815e-16,1.0096851735163002
129,1.0096851735162997,4.539849163501909e-17,1.0096851735163006,0.0,2.179593110358033e-17,2.6966624428481327e-16,1.0096851735163006,3.1560967702489257e-16,1.0096851735163004
130,1.0096851735162995,1.0347978212518775e-16,1.0096851735163004,0.0,4.602020779278368e-17,1.1037843426686693e-16,1.0096851735163004,1.3797304283358366e-16,1.0096851735163002
131,1.009685173516299,1.0244965039360278e-16,1.0096851735163,2.927132868388651e-17,0.0,2.378646591281552e-16,1.0096851735163002,2.573788782507462e-16,1.0096851735163
132,1.009685173516299,3.132545528052059e-16,1.0096851735163,2.349409146039044e-16,0.0,1.9167612890347316e-16,1.0096851735162997,0.0,1.0096851735162997
133,1.009685173516299,0.0,1.0096851735163,0.0,0.0,2.4129839938762487e-16,1.0096851735162997,5.358536035696488e-16,1.0096851735162997
134,1.0096851735162993,2.595411429969872e-16,1.0096851735162995,0.0,0.0,3.538342643966306e-17,1.0096851735162995,1.528576389066973e-16,1.0096851735162997
135,1.009685173516299,2.87586215624894e-16,1.0096851735162997,8.967469577084749e-17,3.3989249312558764e-18,2.339904612151128e-16,1.0096851735162997,3.445581157720687e-16,1.0096851735162993
136,1.0096851735162993,2.6413848699015354e-16,1.0096851735162995,8.029249052257923e-17,1.9575623705071307e-17,2.099487005243086e-16,1.0096851735162995,2.0730286272114006e-16,1.0096851735162995
137,1.0096851735162995,2.894582617578337e-16,1.0096851735162997,1.619518265505509e-16,1.2367638219079084e-17,1.2085130588739295e-17,1.0096851735162995,3.6821579859314587e-16,1.0096851735162995
138,1.009685173516299,2.356173961117629e-16,1.0096851735162997,1.1172847819735802e-16,2.4889415617153928e-17,1.2363508227618975e-16,1.0096851735162997,3.3746206503025054e-16,1.0096851735162993
139,1.0096851735162995,1.3592249836051626e-16,1.0096851735163002,2.0056604058008627e-16,3.441720427007426e-17,2.1135897091661674e-16,1.0096851735163,8.054666569512075e-17,1.0096851735162993
140,1.0096851735162997,6.698546416409244e-17,1.0096851735163,1.8897833778993237e-17,0.0,1.2823368102693118e-16,1.0096851735163,9.617526077019841e-17,1.0096851735162997
141,1.0096851735162997,6.891207394335701e-17,1.0096851735163002,1.0518434910304905e-16,9.633981010172983e-17,2.193534037847216e-17,1.0096851735163002,1.3126109322544193e-17,1.0096851735163
142,1.0096851735162995,2.5706121897256883e-16,1.0096851735163004,0.0,0.0,2.9091073745719107e-18,1.0096851735163004,3.3460279131462382e-16,1.0096851735162997
143,1.0096851735162995,3.7320630651692724e-16,1.0096851735163002,0.0,0.0,3.0145092431794275e-16,1.0096851735163004,1.068988757936993e-17,1.0096851735162997
144,1.0096851735162997,2.698239361720447e-16,1.0096851735163002,5.0480835977833885e-17,4.4804668980753524e-17,1.3514250568038425e-16,1.0096851735163002,1.3487903414397066e-16,1.0096851735163002
145,1.0096851735163,1.9161464515538795e-16,1.0096851735163002,0.0,3.0192358516219953e-17,2.470160036225233e-16,1.0096851735163002,6.567954573489996e-17,1.0096851735162997
146,1.0096851735163,7.580446297712797e-18,1.0096851735163002,0.0,1.3600842998083243e-16,8.864687621826655e-17,1.0096851735163002,2.229153209416658e-16,1.0096851735163002
147,1.0096851735163004,1.6294209105880788e-16,1.0096851735163006,4.043978207747669e-17,5.978351782776686e-18,1.3795384092199198e-16,1.0096851735163008,3.837471007172551e-16,1.0096851735163002
148,1.0096851735162997,7.900624725964759e-17,1.0096851735163,0.0,3.269061900237828e-17,2.645279935467642e-16,1.0096851735163,1.6844270825835949e-16,1.0096851735163
149,1.0096851735162997,1.8240759474180524e-16,1.0096851735163002,0.0,3.874374984064182e-17,1.1389191664464013e-16,1.0096851735163002,3.247160755131114e-16,1.0096851735163002
150,1.0096851735162993,2.1880889713700807e-16,1.0096851735162997,2.7076736278952896e-17,2.3262459708407038e-17,2.383233925932333e-16,1.0096851735163002,2.1954056610546975e-16,1.0096851735163
151,1.0096851735162995,0.0,1.0096851735162997,0.0,1.8515665045131186e-16,3.395096932554723e-16,1.0096851735162997,3.797302080352988e-16,1.0096851735162997
152,1.0096851735162988,2.6425943384555505e-16,1.009685173516299,0.0,1.3069307289814224e-16,4.219921068246535e-18,1.009685173516299,2.0134052102518484e-16,1.0096851735162993
153,1.0096851735162986,9.33387740591505e-17,1.0096851735162986,1.1636849114382766e-16,1.1761854329478675e-16,3.1248469766432585e-17,1.0096851735162988,2.4836121717087163e-16,1.009685173516299
154,1.0096851735162982,4.096523024558126e-17,1.0096851735162984,0.0,1.186068757276038e-16,2.577765178177214e-16,1.0096851735162984,3.2605190156035686e-16,1.0096851735162988
155,1.0096851735162984,2.3831892597142756e-17,1.0096851735162982,0.0,6.503732799093303e-17,1.588792839809517e-17,1.0096851735162984,1.7189448012833017e-16,1.0096851735162984
156,1.0096851735162982,1.015838155776248e-17,1.0096851735162982,3.3447936706932147e-16,2.008402934051111e-16,5.40673350729791e-17,1.0096851735162982,1.8059344991577747e-17,1.0096851735162986
