,type_ off  vs. type_ off ,type_ off  vs. type_ on ,type_ on  vs. type_ off ,type_ on  vs. type_ on 
364,0.8286700045843661,0.9717141588560072,0.9994105552638899,1.2297987049209649
365,0.8256827707754206,0.9737008621169575,1.000411595596456,1.2300456190779676
366,0.8233505016996918,0.9755549672578903,1.0012190404347419,1.229884214596458
367,0.8216438265845414,0.9772856980417224,1.0018468106164233,1.229323629666553
368,0.8205681208862428,0.9788958674089653,1.0022991799805565,1.2283499981148145
369,0.820086670669967,0.9803957515893081,1.0025916278538287,1.2269781626629337
370,0.8201963282292386,0.9817899126259377,1.0027310351818999,1.2251994506866448
371,0.8208545171103319,0.9830894382143434,1.0027340576265875,1.2230333633332886
372,0.8220501921871387,0.9843005933850396,1.0026100820080452,1.2204758544957366
373,0.8237365559070979,0.9854350403160812,1.0023765514269272,1.2175498541123169
374,0.8258955320183774,0.9865006927084596,1.0020452322347595,1.2142551324540367
375,0.8284778323994831,0.9875095459921467,1.001633961047681,1.2106167252571167
376,0.8314594191113717,0.9884710863188303,1.0011567261840355,1.2066372306428976
377,0.8347902643956546,0.989397386861747,1.0006313573313963,1.2023424658893478
378,0.838441600208006,0.99029939226022,1.0000738670329052,1.1977367643069954
379,0.8423643644818638,0.9911889745097074,0.9995016684092246,1.1928454884633675
380,0.8465264066298027,0.992078369729593,0.9989325505369171,1.18767359060387
381,0.8508812266218625,0.9929789406006159,0.9983830893120537,1.182244912059226
382,0.855394702645916,0.9939039825158963,0.9978725442081289,1.1765639669682126
383,0.8600243239570338,0.9948640109514725,0.9974162230217514,1.1706522480549986
384,0.8647354145735546,0.9958730764408497,0.997034485767407,1.164512913737756
385,0.8694906559249922,0.9969404855813959,0.9967409358321799,1.1581645724345024
386,0.8742561784537082,0.9980806684184311,0.9965565997786142,1.1516083207763974
387,0.8790007863196553,0.9993013501104091,0.9964929444136827,1.1448596702838045
388,0.8836926570217234,1.0006169017009021,0.9965711703525277,1.1379172195859069
389,0.888307337983139,1.0020331028424185,0.9968001943622727,1.1307935009707157
390,0.8928161134775475,1.0035637811451081,0.99720085244256,1.1234844878428702
391,0.8972015604326382,1.005212439739784,0.997779135696266,1.116000162283088
392,0.9014388946978548,1.006991857042358,0.9985549496830419,1.108334069912414
393,0.9055176666357805,1.0089029893502643,0.9995310446244846,1.1004943382010826
394,0.9094175709974193,1.010957069348264,1.0007258276153412,1.0924725966694069
395,0.9131347435279372,1.0131523249178245,1.002138577456806,1.0842760120493582
396,0.916653600721721,1.0154979897035479,1.0037856619166803,1.0758950867672261
397,0.9199761733469599,1.017989495570015,1.0056627661644464,1.0673370318835738
398,0.9230915297815139,1.020633701295871,1.007783736417387,1.058592227804795
399,0.9260066517755828,1.0234233083212165,1.0101406706270262,1.0496689472390872
400,0.9287148895323822,1.0263625331208215,1.012744500538349,1.040558588909374
401,0.9312270436277708,1.0294415556514689,1.0155838859871373,1.0312714146197082
402,0.9335401092931966,1.032661814982217,1.0186665671924515,1.021801023803218
403,0.9356674644507106,1.0360113206425525,1.021978062834444,1.0121604093186236
404,0.9376088985199921,1.0394887453916652,1.0255227796474873,1.0023464990115734
405,0.9393791026586849,1.0430804076525304,1.0292835342506963,0.992375493801838
406,0.9409796638082216,1.0467823727806504,1.0332614022048663,0.9822486322261803
407,0.9424253876088977,1.0505798494262508,1.0374370617774837,0.9719854804116955
408,0.9437185942950207,1.0544665908339785,1.0418084013657338,0.9615923487445472
409,0.9448731526046275,1.0584273423830006,1.04635462041119,0.9510919814257426
410,0.9458910659112594,1.0624539532336803,1.0510706912358798,0.9404962472658772
411,0.9467844309499456,1.066531373024542,1.0559350517727795,0.9298305456846051
412,0.9475539761048541,1.0706500340677931,1.0609401310088886,0.9191124889910803
413,0.9482094570940373,1.0747957317950299,1.0660643366524154,0.9083693133262356
414,0.948749528959632,1.0789580083045822,1.071297995179705,0.8976242585193606
415,0.94918133010213,1.0831240753508318,1.0766201840595084,0.8869053496289976
416,0.9495008561061156,1.087283109010363,1.0820195981536807,0.8762410621263051
417,0.9497126463999839,1.0914241985687274,1.0874766113283643,0.8656590171854
418,0.9498096973436876,1.0955366362323884,1.0929787494855436,0.8551923024850514
419,0.9497942408202725,1.0996117128251324,1.0985082015845486,0.8448668898027494
420,0.9496561954977127,1.1036392430957693,1.1040517443209044,0.8347196803113244
421,0.9493960087757307,1.107612891084482,1.109593768575299,0.8247737882951287
422,0.9490007014919015,1.1115232995450064,1.1151206508945577,0.815069014956134
423,0.9484696352791949,1.1153665233663808,1.1206192275506315,0.8056245255525541
424,0.9477873531831941,1.1191342224087737,1.1260757344832408,0.7964820510162568
425,0.9469529410831005,1.122824716774548,1.1314795546205108,0.7876558944012523
426,0.9459490946265902,1.1264307506463882,1.1368169443615737,0.7791887394185757
427,0.944775478539237,1.1299526615546418,1.1420798049448897,0.7710893331561824
428,0.943413743881272,1.1333842268170449,1.1472544764941264,0.7634003680274415
429,0.9418649694737447,1.136727460009533,1.1523352423753432,0.7561245807638977
430,0.9401106939744447,1.1399770129989792,1.1573085011185031,0.7493037894179122
431,0.9381541687732629,1.1431361732699235,1.162170702279125,0.7429345063344008
432,0.9359778357059362,1.1462002180681732,1.166908205024798,0.737056870998318
433,0.933587751747038,1.1491732800769021,1.1715193607495176,0.7316611835927356
434,0.9309683132551781,1.152050943138453,1.1759903402110035,0.7267851895407349
435,0.9281288513019786,1.1548377629027922,1.1803211156049898,0.7224131908662482
436,0.9250567552226703,1.1575292651254923,1.184497493253821,0.7185799168717255
437,0.9217649047394425,1.1601300427207637,1.1885207980525667,0.7152640571025051
438,0.9182446584051993,1.162635178073764,1.19237629448516,0.7124967985021113
439,0.9145125048445667,1.165048977942932,1.1960664304722988,0.7102517438987757
440,0.9105646364204505,1.1673657013949024,1.199575775056134,0.7085561097485401
441,0.9064209849634337,1.1695891284943738,1.2029077277554936,0.7073790479863389
442,0.9020832812054014,1.1717123460531051,1.2060460554822434,0.7067434781320001
443,0.8975745056103326,1.1737384646481446,1.2089950091805968,0.7066148204943425
444,0.89290242653724,1.175659105345856,1.211737513334147,0.7070114781002401
445,0.8880924560668262,1.1774766728471717,1.2142786468394573,0.7078959196919274
446,0.883158655022076,1.179181106447704,1.2166005321837485,0.7092819253535438
447,0.8781280446180345,1.1807741770235032,1.2187091269493784,0.7111298339159808
448,0.87302095936674,1.1822440217654209,1.2205858806670289,0.7134488149196044
449,0.8678650305945766,1.1835919532453842,1.2222377441792327,0.7161979235040403
450,0.8626865588957123,1.1848042948507362,1.223645712135501,0.7193818531653566
451,0.8575126520806354,1.1858821676498426,1.2248178894263353,0.7229592296114269
452,0.8523749827059414,1.1868101844275591,1.2257351154654106,0.7269305254977223
453,0.8472989218496995,1.187589613554244,1.2264068325640667,0.7312547817983811
454,0.8423206555187004,1.1882035738688903,1.226814091062473,0.7359286183480871
455,0.8374625918016304,1.1886538661870052,1.2269678489840015,0.7409123067796293
456,0.8327643493655553,1.1889224359857937,1.2268497788128512,0.7461990794733601
457,0.8282442085589269,1.189012017354797,1.2264724983882724,0.7517512027053944
458,0.8239439774031297,1.1889037898033397,1.22581873277377,0.7575590610648082
459,0.8198767823009626,1.1886018037319905,1.2249028420180186,0.7635876043935487
460,0.8160852873165295,1.1880869436133819,1.2237090258947767,0.7698249540560677
461,0.8125766498178724,1.1873649078741677,1.2222533844882262,0.7762393338801272
462,0.8093930449406778,1.1864167932441656,1.2205219798882774,0.7828171981155182
463,0.8065351176919237,1.1852501960640311,1.2185325499749642,0.7895305156999163
464,0.804043273918079,1.1838469406626613,1.2162733501320928,0.796364647262789
465,0.8019114167016251,1.1822166648213728,1.213763547448582,0.8032956431559158
466,0.8001770334208552,1.180342417237604,1.2109938491510948,0.8103082897441964
467,0.798827388010587,1.1782358980872316,1.2079845402322706,0.8173829122826965
468,0.7978960821849523,1.1758818361512133,1.204728957590989,0.8245041623116486
469,0.7973641690619705,1.1732938858698738,1.2012481030485875,0.8316566916017384
470,0.7972606109165713,1.1704588541031788,1.1975380395893445,0.8388253586290702
471,0.7975609730189308,1.167392115735212,1.1936200155311243,0.8459990615255408
472,0.7982890492004553,1.1640828858454058,1.1894928408841683,0.8531631011356706
473,0.7994158835663014,1.1605479126057856,1.1851774963688944,0.8603104283290726
474,0.8009597904707226,1.156779077750185,1.1806754953599878,0.8674269157496272
475,0.8028884385083651,1.152794061710025,1.1760070206589965,0.8745092843857898
476,0.8052145484569715,1.1485876010313125,1.1711761944573,0.8815440101982615
477,0.807903666604004,1.1441777976780836,1.1662018818371178,0.8885312406736614
478,0.8109629726502027,1.139562366138783,1.1610906828828078,0.8954580025954483
479,0.8143571801627726,1.1347592758493827,1.155859659325665,0.9023274940014079
480,0.8180881122291392,1.1297692848419154,1.1505177354467189,0.9091271734352507
481,0.8221209105726406,1.1246096588937347,1.1450797371427643,0.9158629079829568
482,0.8264523234577377,1.1192842159949605,1.139556747953703,0.9225224210865494
483,0.8310490980356527,1.1138089544128988,1.1339609921571308,0.9291138846702179
484,0.8359032553621162,1.1081907274540765,1.1283055452468085,0.9356250906358834
485,0.8409841992707126,1.102443730503752,1.122599738881927,0.942066186477792
486,0.8462796105245595,1.0965777937633105,1.1168584769813623,0.9484248228500354
487,0.8517624455467027,1.0906048202255745,1.1110879855027915,0.9547128404158802
488,0.8574164501652565,1.0845375309474004,1.1053048407473696,0.9609175391666376
489,0.8632188570018258,1.0783851062390004,1.0995120268168213,0.9670522237365834
490,0.8691498853483538,1.0721630494308039,1.093727645619872,0.973103644807691
491,0.8751915892132928,1.0658774565364548,1.0879513760391504,0.9790863963635174
492,0.8813210621038065,1.0595464862216966,1.0822027085096695,0.9849864993286708
493,0.8875255489164874,1.0531728631314354,1.076478019780236,0.990819714333991
494,0.8937794035125851,1.0467772595267677,1.0707980610198886,0.9965711749824971
495,0.9000752650286241,1.0403588188250743,1.0651559686535566,1.002257732149579
496,0.9063851149698672,1.033940573500537,1.059573635268562,1.0078634998220708
497,0.912707038344278,1.0275179529875194,1.0540410690582631,1.013406381492244
498,0.919010990376209,1.0211161878808477,1.0485811922622783,1.0188693650900247
499,0.925300419521409,1.0147269354842352,1.0431810385542821,1.0242713994011456
500,0.9315435784292639,1.008377456501149,1.0378644547426206,1.0295942649792806
501,0.937749082059268,1.0020556480589884,1.032615686786007,1.0348579702638725
502,0.9438837814232617,0.9957906297004786,1.0274594069304557,1.040043030616631
503,0.9499611668302654,0.9895666142790481,1.022377285174144,1.0451705420164925
504,0.955946965891875,0.9834144081472057,1.017394725442747,1.0502197181764563
505,0.9618591791252243,0.9773146722940407,1.0124910508889806,1.055212776758262
506,0.967662666650561,0.9712997293653841,1.0076923082810614,1.0601276123363141
507,0.9733795195256546,0.9653468690426095,1.002975713485619,1.0649875985374804
508,0.9789739645472998,0.9594897632514455,0.998367871835472,1.069769309839706
509,0.9844717272972534,0.9537025501606694,0.9938441357542294,1.0744973054037088
510,0.9898366144314235,0.9480200891301832,0.9894315891136787,1.079146852846498
511,0.995097510188129,0.94241361675893,0.9851039636722655,1.0837437181340195
512,1.0002179941721256,0.9369190244843484,0.9808887457884712,1.0882618872935514
