,small cell vs. small cell
342,1.0031779600219746
343,1.0025720177231212
344,1.0019160393776196
345,1.0012456945123198
346,1.00059855368932
347,1.0000082614357924
348,0.9994998604642608
349,0.9990928195716043
350,0.9987998034402454
351,0.9986342040549933
352,0.9985848697779771
353,0.9986424423133242
354,0.9987923267754977
355,0.9990166930289825
356,0.999291831846237
357,0.9995896736965291
358,0.9998843842340677
359,1.000149810992793
360,1.0003564400854905
361,1.0004788851596518
362,1.0004970766166765
363,1.0003930834671675
364,1.000153555660129
365,0.9997616259813027
366,0.9992271116976355
367,0.9985589503578184
368,0.9977736913512113
369,0.9968943397253877
370,0.9959540063767981
371,0.9949930664606558
372,0.994049871795914
373,0.9931623855521795
374,0.9923713668150705
375,0.9917066231509949
376,0.9911857097058947
377,0.9908199263282463
378,0.9906115183638537
379,0.9905627525601026
380,0.9906482553466014
381,0.9908475993248139
382,0.9911383411659364
383,0.9914986114987777
384,0.9919071929786465
385,0.9923448899030392
386,0.9928006042776336
387,0.993268259026794
388,0.993746781128024
389,0.994238839735981
390,0.9947488013725356
391,0.9952811424286914
392,0.9958386282777582
393,0.9964216399277889
394,0.9970226895612242
395,0.997630166597832
396,0.9982273257746612
397,0.9987916390607233
398,0.9992933635166033
399,0.9997073084000436
400,1.0000072557227564
401,1.0001698433627462
402,1.0001699800303794
403,0.9999979603132034
404,0.9996573914324163
405,0.9991566025588522
406,0.9985130206575561
407,0.9977480849877833
408,0.9969042249129909
409,0.9960198809266447
410,0.9951339372301354
411,0.9942849309796628
412,0.9935110325242203
413,0.9928339008440403
414,0.9922683672231899
415,0.9918195152722701
416,0.9914864342469605
417,0.9912519278210136
418,0.9910904732417655
419,0.9909761269217933
420,0.9908816851553364
421,0.9907796456912122
422,0.9906481482218296
423,0.9904742162084292
424,0.9902528701687678
425,0.9899872323781796
426,0.9896898333033591
427,0.989382907732421
428,0.9890907230609688
429,0.9888394926459919
430,0.9886583476894563
431,0.9885714129658338
432,0.9885923997487066
433,0.988730446972225
434,0.9889873363470351
435,0.989362938542582
436,0.989837828061781
437,0.9903930156585828
438,0.9910078961655847
439,0.9916612308262731
440,0.9923316846087316
441,0.9930015708919253
442,0.9936594551464655
443,0.9942989746097751
444,0.9949180277700452
445,0.9955207878501245
446,0.9961153159490994
447,0.9967100672525397
448,0.9973132053102393
449,0.9979316381333948
450,0.9985675045938764
451,0.9992181937326114
452,0.9998765225447308
453,1.0005306205818074
454,1.00116238649075
455,1.0017543870989711
456,1.0022881990993486
457,1.0027464350292186
458,1.003110594642369
459,1.0033684437490773
460,1.0035174868109011
461,1.0035565771567285
462,1.0034890785896255
463,1.0033178645164356
464,1.003059464429331
465,1.0027290286659143
466,1.0023420083317176
467,1.0019146626812412
468,1.001464692993323
469,1.0010111232375725
470,1.0005708029612894
471,1.0001604019864845
472,0.999798527651853
473,0.9995029797439373
474,0.999286274434739
475,0.9991612958804402
476,0.9991386586706079
477,0.9992318098455653
478,0.9994396301246573
479,0.9997589111380026
480,1.0001836433138802
481,1.000704106670881
482,1.001308041813865
483,1.0019741506232984
484,1.002685546193198
485,1.0034263767814033
486,1.0041825979843955
487,1.0049440659236344
488,1.0057078840567617
489,1.0064754619387293
490,1.00725242006777
491,1.008047302361907
492,1.0088712751413447
493,1.0097329666148471
494,1.010637325137474
495,1.0115841055401436
496,1.0125651110346578
497,1.0135647055582637
498,1.0145615571917455
499,1.0155296686712747
500,1.0164367272325314
501,1.0172494305417576
502,1.0179459040158587
503,1.0185050058080234
504,1.0189113847138027
505,1.0191473963418423
506,1.0192185748365339
507,1.0191334894736128
508,1.0189018541323256
509,1.018536419329832
510,1.0180521249511407
511,1.0174723470500557
512,1.0168136473005736
