,small cell vs. small cell
402,1.0209979080184772
403,1.0218896773054316
404,1.022700494618841
405,1.0234259278907207
406,1.0240677639871705
407,1.024629160037462
408,1.0251112150108
409,1.0255129692671603
410,1.0258350990954863
411,1.0260833935470186
412,1.0262604934709993
413,1.0263687469718124
414,1.0264091350925302
415,1.026390468984849
416,1.0263174610035708
417,1.0261948411444322
418,1.0260240225595747
419,1.0258118238479448
420,1.0255603608928294
421,1.025269827475053
422,1.024935850046166
423,1.0245549624528905
424,1.0241213965843143
425,1.0236268651650977
426,1.0230589088967454
427,1.0224066066396607
428,1.0216640519278
429,1.020824570171769
430,1.0198823432683726
431,1.0188346409714082
432,1.0176928133905356
433,1.0164675029833943
434,1.01517397262359
435,1.0138317577765148
436,1.0124698570393265
437,1.0111148671330887
438,1.0097944011014832
439,1.0085421997128816
440,1.0073823850912758
441,1.0063354090788197
442,1.0054185133790245
443,1.0046511096558102
444,1.0040378096204046
445,1.0035740210042625
446,1.0032548295373722
447,1.0030743316870767
448,1.0030197641151894
449,1.003067945970917
450,1.003200813071919
451,1.0034001181124002
452,1.0036479368062257
453,1.0039225792705497
454,1.0042085254744633
455,1.00449236039701
456,1.0047614123385666
457,1.0050076669685242
458,1.0052257584299662
459,1.0054123674795026
460,1.005564264566611
461,1.005682591339973
462,1.0057693466943245
463,1.0058262727892435
464,1.0058543857480244
465,1.005855692342993
466,1.0058330214030005
467,1.0057879040697904
468,1.005721487789831
469,1.0056349950925532
470,1.0055321301475775
471,1.0054163150870452
472,1.0052922162542464
473,1.005166664172562
474,1.0050486630268922
475,1.0049481310783015
476,1.0048763528932037
477,1.0048491000034518
478,1.004878495533341
479,1.0049759221770547
480,1.005151994726565
481,1.0054190687146372
482,1.0057812591617448
483,1.0062354324610636
484,1.0067766808553376
485,1.007396730290756
486,1.008079737129704
487,1.0088013455434288
488,1.0095376371727633
489,1.0102618810834876
490,1.010941139187635
491,1.0115493423349091
492,1.0120617483548502
493,1.012456881582547
494,1.012707087244271
495,1.0128085891954555
496,1.0127574579598462
497,1.0125538526257616
498,1.0121962565662073
499,1.0117002156483985
500,1.0110832840989252
501,1.010361448271555
502,1.0095509606721054
503,1.0086728594325898
504,1.0077470017214658
505,1.0067894451950448
506,1.0058160304263137
507,1.004845286675532
508,1.0038844406948555
509,1.0029418289766574
510,1.0020240972393084
511,1.0011488110483049
512,1.0003087791440215
