,smallcell vs. smallcell,smallcell vs. largecell,largecell vs. smallcell,largecell vs. largecell
340,0.9834576984801141,1.9024115194381714,1.819378523536004,8.573946616330516e-09
341,0.983727116138609,1.8875339971930825,1.8063713180540335,1.6111372798469684e-08
342,0.983978725623734,1.8735961357597524,1.794267597645607,2.970143617970546e-08
343,0.9842103016528239,1.8606931917419995,1.7832024224208514,5.3685860568286657e-08
344,0.9844188506046673,1.8489610412132924,1.7733497560119937,9.733615139448465e-08
345,0.984604615651413,1.838375240291426,1.7647088738481942,1.7470353810676074e-07
346,0.9847683773201782,1.8288907398011074,1.7572440403340646,3.0793033624672485e-07
347,0.984911152094309,1.8204554733453349,1.750902115494624,5.328095816418838e-07
348,0.9850332366757201,1.813059158204019,1.745662672631872,9.290036597284309e-07
349,0.9851388679988186,1.8065006649068966,1.7412883175654907,1.593767123736362e-06
350,0.9852309370975301,1.8006502359425054,1.7376095842425392,2.687830249712765e-06
351,0.9853124189125563,1.7953791994149435,1.7344472356434697,4.475424020401498e-06
352,0.9853865621217514,1.7905545478419715,1.7315980361990884,7.463022004529252e-06
353,0.9854571883513777,1.7860073589698608,1.7288353640889824,1.2246368476526761e-05
354,0.9855270837241976,1.7816245058058986,1.7259839734270017,1.9774863990103752e-05
355,0.9855987815451346,1.7773123521553906,1.722875287593316,3.167914288473076e-05
356,0.9856743457348907,1.7729982999740457,1.7193682641339505,5.051624389648681e-05
357,0.9857546468179594,1.7686519994681489,1.7154031240849468,7.933657323609881e-05
358,0.9858399570186969,1.7642769918992112,1.7109481066073324,0.00012273103664913224
359,0.9859300290635051,1.759912511543326,1.7059894902799753,0.0001889757572089058
360,0.9860232662396792,1.755638649158549,1.7006123452067767,0.0002883071855813424
361,0.9861175234496813,1.7515542435470088,1.6949397262461388,0.0004335525624073763
362,0.9862103031530334,1.747776967708962,1.6891122813113828,0.0006427753110477205
363,0.9862980553462662,1.7444865254572675,1.6833174007443195,0.0009502550952735304
364,0.9863775632452076,1.7418053884119755,1.6777652460273451,0.001387462054105909
365,0.9864457229505557,1.7398597332856625,1.6726504697721134,0.001998306432084251
366,0.9864993869454295,1.7387767055467522,1.6681711134906996,0.002842923448889778
367,0.9865344676983623,1.7387279102767372,1.66457761615308,0.004026412733261766
368,0.986550212057587,1.7397010278588558,1.6619594901862873,0.005627268441264673
369,0.9865454429249653,1.7417150712992064,1.6604184172253564,0.007762964751872013
370,0.9865191570199193,1.7447780465057332,1.6600486115046573,0.010601109294777564
371,0.9864714928812154,1.7488364774012288,1.6608870635751782,0.014363892144837884
372,0.9864054343903724,1.753706335209947,1.6628073766103726,0.019216278335440238
373,0.9863235673101397,1.7592255979421467,1.6657016982927744,0.025390921642290953
374,0.9862288788266419,1.76520632290552,1.669445325766261,0.03324715178074288
375,0.9861263454062746,1.7713755045297634,1.6737931537157893,0.04310029321962342
376,0.9860212206966922,1.7774609054800765,1.6784712789678533,0.055197501498705934
377,0.9859185597011527,1.783199399119594,1.6832165579574754,0.06985728385272605
378,0.9858245357191076,1.7882615955201422,1.6877140596573645,0.0876369321181459
379,0.9857444689693681,1.7923961305242295,1.69166272556236,0.1087206779265691
380,0.9856829275558371,1.7953871116337392,1.6948036497929568,0.1333154823233557
381,0.9856442066591635,1.797032238917007,1.6968924690831926,0.16163993735340904
382,0.9856345804446873,1.7970206971351614,1.6975858686617253,0.19418607142363126
383,0.9856547610213816,1.7953560959216774,1.696809633806165,0.2306332218729387
384,0.985706654703487,1.7919660078452788,1.6944398307588615,0.2708838570436225
385,0.9857921601655144,1.7867774566891026,1.690354342554101,0.31479104529830565
386,0.9859131166427857,1.779721967267585,1.6844340218471185,0.3620713699496227
387,0.9860666900492908,1.7709729635922038,1.6768066889207212,0.4119054843986073
388,0.9862516856210871,1.7606122606714567,1.667521010399588,0.4635871496581596
389,0.9864675932717832,1.7486852299860576,1.6565925277601121,0.5162760476096362
390,0.9867119473253284,1.7353348545760379,1.6441445206452703,0.5688269288481183
391,0.9869806889393377,1.7207785639255837,1.630390803609052,0.6200853697457726
392,0.98727096834777,1.7051688742959108,1.6154849465089722,0.6688988632994001
393,0.9875807681439106,1.6886152241927737,1.5995407088681175,0.7137773785906049
394,0.9879057769970859,1.6713351249529365,1.58279821248208,0.7535399384439544
395,0.988242276634839,1.6535126644454872,1.5654675483121985,0.7872200980239289
396,0.9885870516064502,1.635304748878749,1.5477336850078187,0.8138785215431426
397,0.988937067893493,1.6168575504378344,1.5297789509882425,0.8320165603316669
398,0.9892883359866087,1.5983597761522632,1.5118274399335305,0.8416459625702873
399,0.989637736723184,1.579957809625692,1.4940578541332803,0.8425335880180835
400,0.9899821737317087,1.561796458846708,1.4766474821551974,0.834511548806794
401,0.9903180017398829,1.5440464150665123,1.4598054465785737,0.8173181816709394
402,0.9906428522563487,1.5268192636192515,1.4436538139603832,0.792142387436045
403,0.9909543083132885,1.5102302768191838,1.4283204660473634,0.7597088842872654
404,0.9912496248915016,1.4944122132193802,1.413949860588699,0.7207311168767848
405,0.9915264098694573,1.4794841861141859,1.4006597511023615,0.6763183739919547
406,0.9917841244831629,1.4654793011207885,1.38845815363922,0.6279859375763382
407,0.9920218316074704,1.4524516653986637,1.3773764689552948,0.5769224572412293
408,0.9922379068834815,1.4404928700736777,1.3674799972953984,0.5242902147286884
409,0.9924327723207296,1.4295980962616133,1.3587171096563277,0.4714108947583411
410,0.9926076148378432,1.4197252674091776,1.3509967208018336,0.419352173474014
411,0.9927633264585459,1.4108483309262285,1.344243954750464,0.3690045769080944
412,0.9928999712893495,1.4029902715219496,1.338419631680084,0.321357574255734
413,0.9930204224503743,1.3960271143861989,1.3333455338829177,0.2769105101237635
414,0.9931267600954446,1.3898744464461308,1.3288871931894857,0.2360344652862023
415,0.9932208953725685,1.3844571304721085,1.3249191377510103,0.19901978411117535
416,0.9933043799229401,1.3797282899391752,1.321323467527105,0.16629927272604847
417,0.9933802515164596,1.3755407461253957,1.3179361018355364,0.13754692884902328
418,0.9934504676965209,1.371808389341162,1.3146415216231737,0.11266163313435365
419,0.9935168227074075,1.3684549869709257,1.3113309623310185,0.09157019982465357
420,0.9935811517937239,1.365400065652447,1.3078961275581305,0.07415070038834214
421,0.9936451234322099,1.3625478327929152,1.3042646158547997,0.05993807827109595
422,0.9937099883453201,1.3598305739490182,1.3003769259760567,0.04870110559857897
423,0.9937769650103352,1.3571855044474173,1.2961705920194886,0.04035058371011654
424,0.9938470275337599,1.3545466329516003,1.291612761742355,0.034681950656977704
425,0.993920732087554,1.3518602812420417,1.2867016491301877,0.03147790157304706
426,0.9939985771425903,1.3490797844600626,1.2814326912129563,0.030700772129788462
427,0.9940812644217614,1.3461495336224938,1.2757868051571513,0.03256413429485535
428,0.994168799985958,1.3430343348798393,1.269798225033011,0.03710239944506833
429,0.9942611400227516,1.3397059205144815,1.2634981083216525,0.044485806740946814
430,0.9943582307508461,1.3361380166097248,1.2569153638364712,0.0550177630700574
431,0.9944603008444665,1.3322846532035626,1.2500650300554932,0.06945006155235604
432,0.9945665899401657,1.3281559611701177,1.2430137275773914,0.08798412809471713
433,0.9946766708512599,1.323747886370757,1.2358047070706941,0.11113925240403899
434,0.9947900813845164,1.319057911558049,1.2284818340555888,0.13958701770136836
435,0.9949062714460473,1.314084383657435,1.2210945188557962,0.17427729196073075
436,0.9950243006898005,1.3088668328861772,1.21369889040575,0.21538257497220165
437,0.9951434479846835,1.303429873033326,1.2063403426265256,0.26338200528270694
438,0.9952629775736458,1.297795884562739,1.1990659805729542,0.31896544516967623
439,0.9953820930241276,1.2919998061663636,1.1919200526626768,0.38246861348542033
440,0.9955001724231156,1.2860835868759335,1.1849285927378885,0.45351737045179663
441,0.9956167450932318,1.2800768357632815,1.1781128986372593,0.5318848645691117
442,0.9957313923956786,1.2740016227174378,1.1714953370995342,0.6174564683341552
443,0.9958440749355875,1.2678800834713257,1.1650689758172668,0.7090806348840915
444,0.9959550199565159,1.2617220029291272,1.1588137530949891,0.8053867223165032
445,0.9960646393217812,1.2555252303652888,1.1527031638483676,0.9049286241365977
446,0.9961736496919031,1.2492688425773406,1.1467010938373121,1.005932668995785
447,0.9962831132202163,1.2429289214240207,1.140744247356144,1.1060474379920409
448,0.9963941714076803,1.2364696032028437,1.1347715551591762,1.2030774476129984
449,0.9965081591954242,1.2298436513224396,1.1287148494012875,1.2946668339116802
450,0.9966269574615659,1.2229767274787022,1.1224834977135352,1.3777416249469863
451,0.9967517040532073,1.2158289023101307,1.1160169503223696,1.4505125085681423
452,0.9968837060376141,1.2083470491603272,1.1092521507258355,1.5110028103509103
453,0.9970244497754626,1.2004672689099396,1.102120446782769,1.5570093186075793
454,0.997175241937168,1.1921312484235198,1.0945634427422601,1.5866140229132448
455,0.9973360825792087,1.1833379949541218,1.0865822321957572,1.5998058808591815
456,0.997507138830253,1.174076849859966,1.07817368623059,1.5962215802498458
457,0.9976887199572438,1.1643282451544226,1.069332590373561,1.575113160866948
458,0.9978798399159002,1.154131175557747,1.0601125246153011,1.5374618929860266
459,0.998078880556088,1.1435544033811975,1.0505949875066811,1.485049806153196
460,0.9982842676958036,1.1326645086475537,1.0408617006239433,1.419390716025563
461,0.9984943084198323,1.1215312776802429,1.0310070032036704,1.3416325581676047
462,0.9987062090570197,1.1102808692140331,1.0211647274533566,1.2547927738649636
463,0.9989175039267842,1.0990252421519735,1.0114544580462375,1.1613195897893096
464,0.9991257672418342,1.0878754541774047,1.0019941822509564,1.0634924933284449
465,0.9993280209423483,1.0769667993815846,0.9929346173892855,0.9636110245435229
466,0.9995222926155952,1.0663973365838764,0.9843572361117562,0.8642226545924351
467,0.9997067644699459,1.0562556849787703,0.9763429735911746,0.7672511448339558
468,0.9998797047451421,1.0466271074537208,0.9689680486425626,0.6745341878862963
469,1.0000395249544212,1.037591584934912,0.9622989064813126,0.5879329454230927
470,1.0001865143330757,1.0291445560224775,0.9563014931303766,0.5083457481893445
471,1.00032076083064,1.0212885368114668,0.9509555239076534,0.43666950754820294
472,1.00044235177648,1.014025569809099,0.9462395162293948,0.3739807774154019
473,1.000552475361979,1.0073061211632297,0.9420745604408401,0.320845257618203
474,1.0006531058244459,1.0010419936112203,0.938345163122772,0.2771964101111321
475,1.0007459405420092,0.9951561231393924,0.9349505682821622,0.24325586672760668
476,1.0008326472980775,0.9895715088145769,0.931787194016438,0.21984823815552992
477,1.0009156285104943,0.9841742707276231,0.9287220315814405,0.2067911994681896
478,1.0009968746477065,0.9788682990527872,0.9256454604001775,0.2040554517261408
479,1.0010780880615968,0.9735697907165298,0.922462403172938,0.21191909459789732
480,1.0011610392933241,0.9681892236977578,0.9190659545937917,0.23174587691235832
481,1.0012467814177313,0.9626711607977217,0.9154061237227785,0.2631668100371367
482,1.001336005989774,0.9569766126341038,0.9114454108309822,0.30669040740658626
483,1.0014291148754308,0.9510794296224481,0.9071602039773484,0.3631620980867459
484,1.0015262508042204,0.9449635084714633,0.902536663329556,0.4341520410853124
485,1.001626551520711,0.9386656119193101,0.8976300967870015,0.519367621160447
486,1.001729173268318,0.932220370696034,0.892487145321395,0.6194357486550516
487,1.001833013453036,0.9256736683109204,0.8871649161010304,0.7355081510776219
488,1.0019365157638407,0.9190949431942612,0.8817478208743349,0.8683329276984937
489,1.0020380908456936,0.9125607984606062,0.8763300708004462,1.0172563697009327
490,1.0021362023440996,0.9061440773857926,0.8709977443182707,1.1822878930495717
491,1.0022289498762211,0.8999338719349853,0.8658517983904461,1.3641148097684843
492,1.0023148127495205,0.8940074854888942,0.8609816803395008,1.5617684607106215
493,1.0023927261541323,0.8884218028714612,0.856453049437459,1.7739720414237297
494,1.0024616687046846,0.8832310224967554,0.8523263420017364,1.9998021926477223
495,1.002520012547366,0.8785189250059756,0.8486899421211722,2.238877841821066
496,1.0025678839548795,0.874289331189325,0.8455486733952761,2.4889516298365892
497,1.002605250171808,0.8705514768809688,0.842911147110576,2.7485272639228233
498,1.0026321160244827,0.8673127044493791,0.8407825407355457,3.016257240099531
499,1.0026481181770523,0.8646019345221525,0.8391862489270974,3.2906190708724137
500,1.0026547731216073,0.8623510537152531,0.8380497571777205,3.5699227006398426
501,1.0026528530227232,0.8605282187904904,0.8373361511668876,3.8530129167463
502,1.002643074245627,0.859105997213312,0.8370111226252345,4.138606008995953
503,1.002626416127989,0.8580455849971099,0.837027248670385,4.425135548365609
504,1.0026043767134478,0.8572714736875079,0.8373074831608457,4.712343517566253
505,1.002577977603862,0.8567348881172306,0.8377994134795371,4.9997591977659175
506,1.0025482126293797,0.8563948804477306,0.8384541985199099,5.2860295877790175
507,1.0025162343413219,0.8561950775990151,0.8392130719675462,5.570725197036368
508,1.002482928168651,0.8560845234611153,0.8400281782727717,5.85458809591002
509,1.0024490247081277,0.8560247919160683,0.8408612110603028,6.13773376230298
510,1.0024154825689053,0.8559803808861036,0.841668664993672,6.418070602683987
511,1.0023827412486668,0.8559182685113305,0.8424247268871156,6.696980035231876
512,1.0023511143234543,0.8558152386238963,0.8431110251033397,6.975407292807876
